Age,Gender,Program_Stream,Daily_Study_Hours,Weekly_Revision_Days,Study_Hours_Before_Exam,Number_of_Subjects,Class_Attendance_Percentage,Assignment_Quality_Rating,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Caffeine_Intake_Cups,Daily_Screen_Time_Hours,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Phone_Usage_During_Study_Minutes,Uses_AI_Tools,Uses_Handwritten_Notes,Preferred_Study_Time,Final_Score_Percentage
21,Female,CSE,5.01,3,7.062678171616222,6,89.07,8,1,1,9.03,10.0,2.986742462962866,4,15,0,4.008147810101751,9.975233430496488,7.0273888165653435,9.997084678520523,9,1,1,Morning (6:00 AM - 12:00 PM),88.96
25,Female,CSE,0.94,0,12.020379480677526,5,75.23,5,0,0,7.0,1.0,5.045470662114819,0,50,0,7.035832952360751,3.9987612087323967,2.013572429471656,5.008915806412504,70,1,0,Night (6:00 PM - 6:00 AM),74.93
20,Male,CSE,2.93,3,12.0603828577914,7,84.93,8,0,1,8.96,4.0,5.0061501745509585,6,60,1,8.00588566748577,0.9882519699762548,4.9677673058272775,7.940550329933119,0,1,0,Night (6:00 PM - 6:00 AM),74.86
24,Female,BSC,3.01,2,3.9528827217121174,6,58.21,6,0,0,8.99,2.0,1.0281086243631747,3,120,0,5.035885535643549,8.9459132277599,5.9911836701157375,7.0003886154951855,50,0,1,Night (6:00 PM - 6:00 AM),80.04
21,Female,BCA,0.52,1,10.050656428940723,5,70.01,10,0,0,6.01,1.0,5.977724471106844,4,20,0,7.981230170045223,3.0169205186677566,8.025747369192608,5.982863024323376,100,1,1,Morning (6:00 AM - 12:00 PM),81.85
21,Prefer not to say,CSE,2.06,3,4.078100157060107,5,74.16,6,1,0,7.0,1.0,5.03356880508777,0,5,0,5.009247705473234,8.021908517039847,4.003228611602975,8.03220959372089,46,1,0,Night (6:00 PM - 6:00 AM),74.9
22,Male,BSC,4.0,3,10.00299628117838,6,85.6,4,1,0,6.02,1.0,5.024816078164932,4,20,0,7.009953442273754,9.03115746836399,8.958430433764912,7.067589411993899,66,1,1,Night (6:00 PM - 6:00 AM),84.3
21,Male,BA,13.03,0,4.108167099175106,5,57.1,6,1,0,7.99,2.0,3.9971592982717645,3,1,0,10.03682695654352,6.000244445640625,7.970312981854665,6.991748046256208,20,1,0,Night (6:00 PM - 6:00 AM),75.09
20,Male,B.DES,11.99,1,7.960058693238234,6,78.06,8,0,0,10.02,2.0,4.016890278820212,6,10,0,4.025476458862758,7.013144070452497,2.0454482213899734,5.960443696857867,10,1,0,Night (6:00 PM - 6:00 AM),87.06
20,Male,CSE,5.01,1,13.97024150834161,5,64.67,7,0,0,6.0,2.0,3.0358900967064475,5,60,0,8.019348061193208,8.956221830053353,9.001611617401986,3.002684440937687,60,1,0,Night (6:00 PM - 6:00 AM),70.9
21,Female,CSE,2.05,1,8.030275635922683,5,0.95,7,1,0,10.01,0.0,6.969266605248996,4,100,0,5.0238157265202705,3.0065130299445966,9.025902172995737,2.995281680366308,200,1,1,Night (6:00 PM - 6:00 AM),86.11
58,Male,CSE,0.0,1,4.00253714234361,6,89.93,7,0,0,3.0,0.0,3.985417628053211,3,60,1,9.966082054694308,3.9913761390823628,5.044984615596942,1.0452781620570983,7,1,0,Afternoon (12:00 PM - 6:00 PM),81.86
22,Male,BBA,0.51,2,2.9653935041455286,4,91.36,3,1,0,6.99,0.0,6.014535226692099,2,30,0,4.995192108231723,9.997912727241248,3.988771685345584,5.038278376508116,60,1,1,Morning (6:00 AM - 12:00 PM),79.79
20,Male,CSE,2.07,1,13.028839428170242,5,77.09,1,0,0,8.0,2.0,4.000561629932813,0,15,0,7.971821783995708,7.969693972621976,5.0086147909472825,6.019876011494291,30,1,0,Night (6:00 PM - 6:00 AM),33.25
20,Male,CSE,1.01,1,3.0165620197355802,8,91.04,8,0,0,8.01,4.0,8.011407999668824,3,60,0,9.98168611683438,6.030450430920382,7.951875839906764,5.986524756668457,80,1,1,Morning (6:00 AM - 12:00 PM),89.83
21,Male,CSE,6.05,2,13.972689754858079,6,92.19,4,0,0,5.97,2.0,5.019087479377104,3,1,0,9.995128097398633,6.955219993382158,8.985145098396888,5.015567004498141,20,1,0,Night (6:00 PM - 6:00 AM),75.07
20,Male,CSE,2.98,3,4.008806501193753,5,55.08,5,1,0,7.0,0.0,5.013830379655027,1,45,1,7.93672924752261,5.007377872904913,10.014088731334938,8.006086690299433,150,1,0,Morning (6:00 AM - 12:00 PM),75.05
21,Female,CSE,2.0,0,8.035357321665968,4,78.9,10,0,0,8.02,0.0,7.992987049609551,4,25,0,4.99613936350469,8.97511408479803,6.995299624914623,5.0055427334110565,50,1,1,Morning (6:00 AM - 12:00 PM),74.03
19,Male,CSE,6.0,1,7.971656456271945,4,91.24,10,0,0,6.01,1.0,3.9948976531233527,4,5,0,6.9780492984486076,2.0574635610842917,3.011057625639308,6.964210434281995,65,1,1,Night (6:00 PM - 6:00 AM),85.08
20,Male,CSE,0.93,4,8.02408296775876,6,89.75,3,1,0,8.03,1.0,8.043140700538702,1,30,0,0.9703861815168768,10.018860665180359,7.022754331506,7.024387412472931,46,1,0,Morning (6:00 AM - 12:00 PM),84.08
20,Male,B.DES,0.96,0,1.959610941318167,6,78.07,1,0,0,7.01,0.0,14.002391010784601,6,30,0,5.002687885386706,3.9992270342451435,7.013709702788912,1.002476151547597,60,1,1,Night (6:00 PM - 6:00 AM),88.91
24,Male,CSE,1.97,4,17.96861156214524,3,57.65,9,0,0,7.98,2.0,3.0375927016830815,0,30,0,6.989099660940499,8.972119359340425,6.008095317106728,5.997683866704032,60,1,0,Night (6:00 PM - 6:00 AM),89.07
20,Female,CSE,4.03,2,12.051780538499772,4,80.05,9,1,0,7.02,1.0,6.039520627034417,3,45,0,8.009575917062401,4.024140594307043,9.004670400777758,4.986215550716765,140,1,1,Night (6:00 PM - 6:00 AM),83.04
20,Male,CSE,1.03,3,6.028589849111557,11,55.04,1,0,0,7.98,6.0,1.9783386766244273,0,30,0,7.981806622053731,5.911452071197394,5.986095863575051,4.981772143631222,40,1,0,Night (6:00 PM - 6:00 AM),85.91
24,Male,CSE,3.01,0,6.912106353617565,5,85.38,3,0,0,8.0,3.0,6.020400975344211,0,10,0,0.9950760759504307,1.0104199883778393,4.977396768424465,4.00728682411951,140,1,1,Night (6:00 PM - 6:00 AM),67.95
21,Male,BBA,2.03,2,9.98256767383532,5,2.64,5,0,0,1.99,4.0,4.970037964175747,4,40,1,7.068943009407956,9.013843213808023,5.033172232195886,7.9598250687431475,20,1,1,Night (6:00 PM - 6:00 AM),85.12
21,Female,BHMS,1.99,3,7.02281130990653,5,90.86,10,0,0,5.99,1.0,3.044855654114678,2,30,0,9.017472137419713,2.012252628350117,10.019390562852067,10.018133279739667,4,1,1,Night (6:00 PM - 6:00 AM),79.82
20,Male,CSE,4.04,1,8.006468710421212,6,72.19,10,1,0,7.05,0.0,6.005230090625608,0,25,0,5.976275619119806,8.02272522840272,7.980689496866533,3.9757892098872727,20,1,0,Night (6:00 PM - 6:00 AM),75.05
21,Male,BBA,1.0,7,12.02879751175437,4,20.08,8,0,0,8.0,2.0,4.003883675117297,0,300,0,5.0347544344446895,7.984676042236199,6.0015683771445,6.952716033658931,60,1,1,Night (6:00 PM - 6:00 AM),88.98
20,Female,BHMS,2.0,2,4.005402718012521,5,76.04,3,1,0,8.03,1.0,2.976003884598257,1,240,0,7.043418313471019,7.014899243102165,4.965940027189788,5.041845458293966,0,1,0,Afternoon (12:00 PM - 6:00 PM),86.0
25,Male,CSE,0.99,0,7.993823266193381,8,43.78,4,0,0,6.01,0.0,5.983169329994282,3,30,0,6.016787399910125,8.981827543482288,7.988305815066894,3.9802913781477436,0,1,0,Night (6:00 PM - 6:00 AM),49.96
20,Male,CSE,3.02,1,3.992399496507432,1,77.87,5,0,0,5.98,2.0,4.006273871315363,6,70,0,1.9780734643738862,6.977477216989735,1.0131087938636576,4.983413382310771,30,1,1,Night (6:00 PM - 6:00 AM),88.06
22,Male,CSE,2.99,3,2.0508298824444564,5,79.28,3,0,0,9.99,2.0,6.002523864681207,5,90,1,7.028965398825527,1.9719992892701457,6.0063672535962365,4.026058180180882,35,1,1,Night (6:00 PM - 6:00 AM),7.78
21,Female,CSE,1.03,2,14.032372037339954,6,75.99,8,0,0,6.0,0.0,5.989317944577943,3,5,0,6.983811812424846,5.993165461980541,1.002833025553991,6.042592738577391,7,1,1,Morning (6:00 AM - 12:00 PM),88.04
20,Male,BA,0.96,2,2.018853986423856,5,67.09,8,0,0,7.99,2.0,6.024362653586526,6,20,0,10.037878571529548,5.030140141222219,7.978377667187053,2.9647898794945697,200,1,1,Night (6:00 PM - 6:00 AM),68.85
22,Female,BHMS,5.97,1,10.004138069626181,6,76.97,9,1,0,7.99,3.0,11.999931733332765,3,3,0,2.9932444904391455,2.046518646122106,7.973414285029978,6.978038644516244,0,1,1,Night (6:00 PM - 6:00 AM),93.14
24,Female,CSE,2.02,4,17.974434642209005,6,43.73,5,0,1,6.01,0.0,1.971967033986014,6,30,0,3.992162227827609,0.9926653013450231,5.023246387301773,2.9797265520599274,60,1,1,Night (6:00 PM - 6:00 AM),84.82
19,Female,CSE,0.0,2,7.985710641235148,6,93.21,7,0,0,6.01,0.0,13.019981350634964,6,30,1,1.0146948877851596,0.9825062960371039,8.04144299136393,6.021470610109988,360,1,0,Afternoon (12:00 PM - 6:00 PM),79.66
21,Female,CSE,0.0,6,20.049595064186896,5,76.11,10,0,0,8.01,0.0,3.9678449407868026,3,10,0,2.039544714301862,4.036058669374992,2.0134576704901033,7.037647736671803,50,1,1,Night (6:00 PM - 6:00 AM),81.76
25,Male,CSE,3.03,0,5.045208452080002,6,90.53,4,1,0,6.03,1.0,1.9466492632565024,1,40,0,8.066406287622335,4.01175601387701,4.995783757197044,0.9751886603377704,20,1,1,Afternoon (12:00 PM - 6:00 PM),79.99
20,Female,BBA,0.48,1,3.9697878616764317,4,79.77,9,0,0,11.99,1.0,3.002667118780827,4,15,0,7.00075750658276,6.000788208311663,3.0299768811860557,7.032494000351739,0,1,1,Night (6:00 PM - 6:00 AM),77.78
19,Female,BCA,0.0,3,10.00465451832751,7,76.19,9,1,0,9.02,1.0,9.971411652032266,0,5,0,1.9885125115171387,1.9700074671631334,1.9793921844240638,4.9837148396597675,60,1,0,Night (6:00 PM - 6:00 AM),82.82
24,Male,BCOM,3.04,0,8.023219864137097,6,78.7,9,1,0,5.03,0.0,5.00494032716054,1,30,0,0.9769878906347123,9.038832575460539,8.025768703635,6.0077201015853685,600,1,1,Night (6:00 PM - 6:00 AM),87.9
22,Male,CSE,2.05,0,6.020178821605441,6,72.04,5,1,0,6.02,0.0,4.022643476611822,0,60,0,3.9584473344726727,6.002541048366491,8.985400572432292,5.970797135111424,100,1,0,Night (6:00 PM - 6:00 AM),95.07
22,Prefer not to say,DROPOUT,0.05,1,2.019820055689126,4,90.22,8,1,0,9.97,4.0,2.02730736529386,6,30,0,9.971790115287076,9.000004334234431,0.9866020549882158,6.997199491105932,360,1,1,Night (6:00 PM - 6:00 AM),67.89
19,Male,CSE,3.99,4,11.948196752281419,5,86.53,8,0,1,6.03,2.0,12.013803360617194,4,30,0,10.00660747946293,5.0146920588874035,9.99185650436045,5.997447953017929,1,1,1,Morning (6:00 AM - 12:00 PM),69.97
21,Female,CSE,1.04,0,2.9454293187521308,5,94.95,7,1,0,6.99,4.0,5.963218736928529,5,0,1,7.029573071081986,5.0005939544536435,6.997523768626575,0.9927614151880018,25,1,1,Morning (6:00 AM - 12:00 PM),65.97
20,Male,BBA,4.97,3,24.05451062029964,5,97.87,8,0,0,6.96,0.0,4.980025008563828,5,20,0,5.974658569853318,7.039997116836195,5.022388773494201,7.008842048718377,46,1,1,Morning (6:00 AM - 12:00 PM),84.8
20,Female,CSE,3.97,0,1.0702941968471893,5,85.84,4,0,0,6.03,1.0,4.000150209341409,6,3,0,7.0220716553077445,3.027443453437958,2.968082666901785,4.976870422966917,20,1,1,Night (6:00 PM - 6:00 AM),86.06
20,Male,CSE,3.93,5,2.9309870115769643,7,76.09,6,1,0,4.01,1.0,8.000418267689167,3,25,0,2.9758317424780314,8.984774823209213,4.985209860793903,4.979702562439002,80,1,0,Morning (6:00 AM - 12:00 PM),89.32
23,Female,CSE,0.05,0,9.998706862873306,6,81.26,8,1,0,5.01,2.0,12.9738740801147,0,45,0,7.979240384355199,3.0023570462265994,6.005130174291702,6.010057087484335,30,1,1,Night (6:00 PM - 6:00 AM),69.76
20,Non-binary,BBA,2.97,2,10.037920537730836,5,76.97,8,0,0,8.99,3.0,5.987173416297895,5,30,1,4.97000920935559,5.984121445340248,6.013650127401326,8.030823990259194,50,1,1,Afternoon (12:00 PM - 6:00 PM),81.88
20,Male,CSE,16.0,0,7.8973424432775206,5,95.05,8,0,0,7.0,3.0,5.022477054141826,4,20,0,1.0373456103819731,5.05124592392429,1.9582820394586535,5.999476012987976,30,0,1,Night (6:00 PM - 6:00 AM),91.82
26,Male,BCA,0.97,0,-0.049998782482065136,6,75.03,8,0,0,8.0,3.0,4.013972434362136,0,100,0,2.0450445574809857,2.980393092042039,7.980658697061334,8.011568356403666,30,1,1,Morning (6:00 AM - 12:00 PM),74.97
58,Female,CSE,2.02,2,11.995705230352092,7,90.0,10,1,0,5.99,2.0,3.991444364681961,4,3,1,3.9795552296199217,4.996771552021997,5.957208224269489,1.0174116510301598,40,1,0,Morning (6:00 AM - 12:00 PM),70.8
21,Male,CSE,2.99,0,7.972179118225106,5,84.75,10,1,0,6.0,1.0,2.0285596605613136,6,30,0,7.977311196753887,9.009870917389467,5.982884040834176,1.019075119152069,40,1,1,Afternoon (12:00 PM - 6:00 PM),80.18
19,Male,CSE,4.96,1,14.00974243137201,7,86.25,10,0,0,9.0,1.0,6.963206359278538,4,30,0,10.017457279565082,1.0137168162199577,4.9892982608254375,8.978099356862893,120,1,1,Night (6:00 PM - 6:00 AM),89.2
19,Male,BBA LLB,5.01,2,13.068498758794854,3,65.07,6,1,0,11.97,0.0,3.0228055805219807,3,25,0,10.048455048691126,1.0182968601936406,6.0123024518172175,6.9821535579471545,150,1,1,Night (6:00 PM - 6:00 AM),71.1
22,Male,CSE,0.96,0,4.96027453726866,4,98.09,8,0,0,6.0,0.0,9.018988704359987,6,30,1,10.045255275886808,5.021724913022773,2.9439390954399287,5.984150303594193,360,1,0,Night (6:00 PM - 6:00 AM),86.13
21,Male,CSE,0.97,2,10.002341837976461,5,73.82,5,0,1,8.97,5.0,8.020711144512257,4,1,0,4.989202686397695,3.018792700361782,1.0159856506173117,3.044297037581779,120,1,1,Night (6:00 PM - 6:00 AM),83.02
20,Female,B.DES,3.93,3,2.9839385276271733,6,86.9,3,1,0,6.04,1.0,10.008223011723018,4,40,1,5.9948532030775095,1.9882562938399386,4.987535904872593,9.011672221919401,50,1,0,Night (6:00 PM - 6:00 AM),90.15
21,Male,CSE,1.96,4,1.006352239721285,6,79.96,6,0,1,5.0,2.0,6.9818807241941006,3,20,0,6.965466823894291,2.9851808989262305,0.9916581156484254,6.01064147785267,30,1,0,Night (6:00 PM - 6:00 AM),71.96
21,Male,BCA,3.01,3,8.000270184166032,6,64.65,3,0,1,3.98,4.0,0.016420187320030633,1,5,1,3.9888864486854785,7.001036923025491,7.023767852917282,7.008411736284541,40,1,0,Night (6:00 PM - 6:00 AM),7.92
20,Male,BHMS,1.94,0,8.122847338448032,4,66.61,8,1,0,8.01,4.0,7.9884718379746245,0,15,0,8.002709614640379,5.985036072219382,6.0329097574818755,3.969663896271662,30,1,1,Night (6:00 PM - 6:00 AM),80.09
21,Male,BSC,5.95,3,10.069388272103248,6,22.86,8,0,0,7.99,2.0,1.0056927288711754,3,15,0,2.9621514502515107,5.982160466881945,4.983969153484942,5.044516536049954,20,1,1,Night (6:00 PM - 6:00 AM),97.95
24,Male,CSE,12.0,2,2.9263560391357313,6,85.12,10,0,0,3.0,2.0,2.9798101177913208,3,40,1,0.9847182107719454,2.988555599429988,9.983804235749702,6.011006023046029,35,1,1,Afternoon (12:00 PM - 6:00 PM),98.3
23,Male,CSE,3.98,2,7.958069454198742,6,90.85,7,1,0,6.01,0.0,4.990433683266375,1,60,0,7.006231028107458,8.057016979233845,3.991332089341143,1.0166096076264304,15,1,0,Morning (6:00 AM - 12:00 PM),95.15
19,Male,CSE,2.56,2,12.96376544853745,4,54.77,10,0,0,7.98,4.0,3.996026675372855,2,15,1,5.957378986157276,6.041873678459017,4.9836837269892635,4.959449345515835,180,1,1,Night (6:00 PM - 6:00 AM),88.92
20,Male,CSE,3.06,0,9.94250433729758,6,94.81,8,1,0,7.04,2.0,9.011087216334072,0,10,0,5.013152714860254,1.9935126324662313,6.964882975765417,7.017906931327478,100,1,0,Night (6:00 PM - 6:00 AM),83.98
20,Female,CSE,0.97,1,19.936258203772454,4,66.9,8,0,0,6.04,1.0,5.015732364791411,6,60,0,8.028612479890507,4.943949189816237,5.999231098034185,6.991818479857043,30,1,0,Night (6:00 PM - 6:00 AM),69.98
22,Male,CSE,6.02,1,9.991691242414221,4,2.92,7,0,0,6.99,1.0,5.047033930176778,1,60,1,4.015983991490218,5.983989309021899,0.9838501508269528,5.969618199620465,60,1,1,Night (6:00 PM - 6:00 AM),76.89
21,Male,CSE,1.02,2,7.965543489089357,6,89.49,9,1,0,9.98,2.0,10.004108611383431,5,5,0,3.986069636159162,9.02386913602409,5.00239456522972,9.978093868866306,6,1,1,Night (6:00 PM - 6:00 AM),69.12
22,Female,BBA,1.98,1,1.9585045860156802,5,72.24,7,0,0,10.99,1.0,3.9737126483017335,6,15,0,7.032863503038826,5.957537383601331,7.041812121056578,6.970947794100227,70,1,0,Morning (6:00 AM - 12:00 PM),69.88
22,Prefer not to say,CSE,0.95,1,6.09411876990171,4,91.23,8,0,1,5.99,2.0,6.022188795585243,4,60,0,4.0389048523271125,7.0163782568382835,1.9974147261467496,9.970559863341396,6,1,0,Afternoon (12:00 PM - 6:00 PM),85.99
20,Male,CSE,2.0,1,7.968748829662562,5,77.27,8,0,0,4.02,3.0,5.009365024572214,5,50,0,10.008910996408263,8.014638851648302,7.981507753293551,6.0013906678773985,60,1,0,Night (6:00 PM - 6:00 AM),86.89
21,Male,CSE,5.99,2,11.979356130356141,5,66.77,8,1,0,7.99,1.0,4.994719631212664,4,40,0,5.004179128262653,10.000469904519493,4.993338623828738,6.99111679688506,9,1,1,Afternoon (12:00 PM - 6:00 PM),88.92
20,Female,LLB,0.99,0,20.03453891180118,4,89.72,10,1,0,2.98,0.0,2.988891957617937,0,45,0,2.9826230363623867,5.998980059339581,6.003149087217032,9.007672935672767,0,1,0,Night (6:00 PM - 6:00 AM),83.11
22,Female,CSE,13.01,2,7.979199578418622,6,87.75,2,0,1,9.0,2.0,2.982851861225519,2,40,0,7.988596535674406,4.975464832370488,6.995951061315125,8.038493967134892,20,0,0,Night (6:00 PM - 6:00 AM),76.1
26,Male,CSE,5.98,2,11.94569999012381,8,50.3,10,1,0,5.97,3.0,6.981930424641709,3,30,0,3.0300644482990102,7.0189002137975365,4.986227426072761,5.997025546857641,80,1,1,Night (6:00 PM - 6:00 AM),88.95
21,Male,CSE,0.96,2,6.987984518528535,7,89.88,4,0,0,8.02,1.0,7.966147714352693,4,20,0,2.0518579305678166,5.008405894333377,1.9594591842591718,5.948439177320591,30,1,0,Morning (6:00 AM - 12:00 PM),80.16
22,Female,CSE,3.0,7,1.0935718652983915,6,67.71,6,0,1,8.01,4.0,4.026780528357112,4,0,0,4.9883637830035275,4.986963745912188,4.015506017369708,1.9944426816613992,25,1,0,Night (6:00 PM - 6:00 AM),76.08
20,Male,CSE,1.01,0,6.97757321409314,6,77.9,10,0,0,6.99,1.0,5.012060116350258,0,45,0,1.9951966807795452,6.978707803087246,4.978142364233755,8.027409992593979,240,1,0,Morning (6:00 AM - 12:00 PM),76.02
22,Male,BA LLB,2.96,1,4.95752760758786,3,90.95,4,0,0,5.99,3.0,8.002581152431942,1,0,1,9.981851046215386,2.967630301033726,8.03578716885931,2.9980261343334407,50,1,0,Night (6:00 PM - 6:00 AM),88.13
24,Female,CSE,2.03,2,10.01957538788587,6,20.06,10,1,0,5.0,3.0,5.982782158808139,5,60,0,7.9879197480023265,5.010076900982646,6.990972124686278,7.03512580636622,7,1,1,Night (6:00 PM - 6:00 AM),70.2
20,Male,MBBS,2.95,2,5.985749732191505,7,68.06,8,1,0,6.98,5.0,4.030216013404553,2,15,0,4.964724811339765,1.9945144686263159,4.987360648947022,5.01040320394897,60,1,1,Afternoon (12:00 PM - 6:00 PM),82.06
21,Male,CSE,2.98,3,1.1275892493480772,4,73.81,8,0,0,9.98,2.0,12.960595557682995,3,40,0,10.012034020123417,5.994860220860376,7.988462486707969,9.957778452564554,30,0,1,Night (6:00 PM - 6:00 AM),80.04
22,Male,CSE,2.49,2,1.9633443568313222,6,86.16,2,1,0,10.0,1.0,9.996366625418062,0,120,0,2.9644413201693642,5.957655503674919,1.0036752083829752,4.002516895153302,540,1,1,Night (6:00 PM - 6:00 AM),81.73
20,Male,CSE,0.98,1,15.08076154633863,5,64.85,8,0,1,4.97,1.0,10.027241976593176,3,0,0,2.9846269161632804,4.970295164370233,4.9787984415218896,6.00682155289811,30,1,1,Morning (6:00 AM - 12:00 PM),77.04
23,Male,CSE,0.0,1,20.054193617237086,6,22.96,4,0,1,4.99,4.0,12.944730094619329,0,60,0,8.998285915939446,4.967345079283107,6.9834777639820045,5.024813710881002,300,1,1,Morning (6:00 AM - 12:00 PM),76.07
19,Male,CSE,9.06,2,7.982235974704673,6,75.16,8,0,0,5.98,3.0,7.004883128996415,2,1,1,5.963153493639503,3.0208511043574036,10.0152292063224,8.041793579247908,40,0,1,Morning (6:00 AM - 12:00 PM),80.04
20,Male,MBA,0.0,1,6.999836248715572,5,74.85,7,0,0,8.03,0.0,4.981689100967145,6,20,0,6.978300372031105,9.00465708092458,6.975096219114098,10.020848722780778,400,1,1,Night (6:00 PM - 6:00 AM),93.87
21,Male,MBA,1.08,1,3.9520256006601837,5,80.87,8,0,0,7.99,10.0,8.003360667736962,5,30,0,4.9684442884756574,0.9923245179972264,6.0134152731922415,6.010116980284091,180,1,0,Night (6:00 PM - 6:00 AM),89.9
20,Male,CSE,3.01,1,5.974918036556437,5,49.14,4,0,1,9.98,2.0,0.9896137930996174,0,0,0,6.030833755726657,3.029986538618104,3.0202482588118142,4.01553075408332,120,1,1,Afternoon (12:00 PM - 6:00 PM),81.1
24,Male,CSE,6.0,4,11.981905214286291,6,68.8,8,1,0,6.01,0.0,6.016467325799332,3,4,0,4.039948766813495,1.0261503481853265,6.01633731933167,5.996141204299208,100,1,1,Night (6:00 PM - 6:00 AM),79.95
21,Male,BCA,1.01,0,8.007353215300858,6,0.91,4,1,0,7.99,2.0,4.034187296402632,0,5,0,5.977867259688913,3.0299831420235446,5.005716872933083,0.9664004880114756,400,1,1,Night (6:00 PM - 6:00 AM),85.02
19,Male,CSE,5.08,1,11.934193799460568,6,65.13,8,1,1,6.98,2.0,4.069712601428433,6,30,1,5.077485028759263,6.993434949972763,1.9558514314848,5.0009530859046745,150,1,1,Night (6:00 PM - 6:00 AM),79.71
22,Male,CSE,0.0,1,7.014509740955671,6,85.47,5,0,0,6.02,2.0,6.9968546072785935,2,15,0,9.973809038948122,8.961637549991734,8.970373473240516,8.008390021659999,60,1,0,Afternoon (12:00 PM - 6:00 PM),75.0
21,Male,B.DES,4.97,0,4.993205081314782,5,20.14,10,1,0,7.99,2.0,5.020469287578053,4,300,0,9.988131503106466,6.046286007659138,7.966833603790309,4.9723542815303245,50,1,1,Night (6:00 PM - 6:00 AM),84.11
20,Female,CSE,0.98,2,7.018544864692351,4,30.11,6,0,0,8.02,0.0,7.009490390954437,4,10,0,8.013821597342359,9.014218309486548,4.990741003506555,6.030469967183242,0,1,0,Night (6:00 PM - 6:00 AM),93.04
21,Male,CSE,1.0,1,15.025494922731543,4,45.12,9,1,0,10.0,0.0,3.0115409305444487,6,15,0,10.016467980897962,1.0147804259873647,8.000764478307977,7.023092372184557,400,1,0,Night (6:00 PM - 6:00 AM),83.98
19,Male,CSE,0.95,3,2.9894753576170774,6,63.75,9,0,0,5.0,0.0,3.0409345378262085,3,0,0,7.991054466085024,5.018331847889503,0.9708539214806131,3.968493258316807,0,1,1,Night (6:00 PM - 6:00 AM),49.85
20,Male,BA LLB,3.0,2,3.0227414828157655,5,89.03,7,0,0,10.01,2.0,5.981022400518556,7,20,1,4.0306832493383205,6.074955396358067,4.995774541186262,5.031370560963356,15,1,1,Night (6:00 PM - 6:00 AM),88.75
20,Female,CSE,2.05,1,11.995939114697252,7,75.19,7,1,0,6.99,2.0,4.990062182311165,6,40,1,10.033612658181156,6.997275714300373,9.016742657677291,5.992918607361563,200,1,0,Night (6:00 PM - 6:00 AM),74.89
58,Male,BHMS,4.0,1,10.034632845566664,7,90.07,8,0,0,7.98,0.0,5.9951328544703655,4,50,0,0.9997847900148636,9.038962256598557,6.97556091985944,5.982119534511341,100,1,0,Night (6:00 PM - 6:00 AM),76.15
24,Female,CSE,2.99,1,5.014725937234174,4,87.03,2,0,0,8.02,2.0,2.9726830698585793,5,3,0,9.995791025943621,2.9768742206405197,9.979972130397236,7.024788948785719,60,1,1,Morning (6:00 AM - 12:00 PM),70.99
24,Female,CSE,4.98,0,3.0084333693886727,4,65.09,3,1,0,8.01,2.0,12.999959089457823,1,4,0,7.982880010844211,5.022111846580925,10.028898382433667,3.998827377576967,5,1,0,Night (6:00 PM - 6:00 AM),71.1
22,Male,MBBS,1.03,2,11.99522780824478,8,49.93,7,1,1,8.0,3.0,5.018250234219447,0,60,0,0.9708308277931619,1.0483729564035915,5.977308725432389,6.043620662197706,50,1,1,Night (6:00 PM - 6:00 AM),74.2
21,Male,LLB,0.97,3,2.0603623709726775,5,30.01,5,1,0,10.02,2.0,8.02297642979294,4,240,0,9.977554571203441,2.9987262282604363,7.008375560673386,4.980410789380758,30,1,1,Night (6:00 PM - 6:00 AM),84.02
20,Male,BCOM,1.06,3,4.018874549138446,4,79.72,9,0,0,8.01,3.0,9.994901192023987,4,30,0,10.01526899700752,8.947952250854968,6.0303248963902165,2.9602271315671067,20,1,1,Night (6:00 PM - 6:00 AM),69.12
20,Female,BBA,8.06,0,14.93844294762516,11,75.93,7,0,0,8.02,0.0,10.031676863124533,5,60,0,7.000019721622771,2.015379293894151,7.971088531932041,3.9935588679020206,25,1,1,Morning (6:00 AM - 12:00 PM),89.16
